,Active.Date,COUNTY,LEGAL.NAME,INSTITUTION.TYPE.DESCRIPTION,INSTITUTION.SUB.TYPE.DESCRIPTION,GRADE.ORGANIZATION.DESCRIPTION,MAILING.ADDRESS,MAIL.CITY,STATE,ZIP,location,long,lat
3025,7/1/2003,QUEENS,PS 26 RUFUS KING,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,195-02 69TH AVE,FLUSHING,NY,11365,"195-02 69TH AVE, FLUSHING, NY 11365",-73.778081,40.736575
3026,7/1/1980,QUEENS,PS 173 FRESH MEADOWS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,174-10 67TH AVE,FLUSHING,NY,11365,"174-10 67TH AVE, FLUSHING, NY 11365",-73.7952832,40.7340865
3027,7/1/1980,QUEENS,JHS 216 GEORGE J RYAN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,64-20 175TH ST,FLUSHING,NY,11365,"64-20 175TH ST, FLUSHING, NY 11365",-73.7944634,40.7372596
3028,7/1/2003,QUEENS,FRANCIS LEWIS HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,58-20 UTOPIA PKY,FRESH MEADOWS,NY,11365,"58-20 UTOPIA PKY, FRESH MEADOWS, NY 11365",-73.7936092,40.7404652
3029,7/1/1980,QUEENS,SAINT FRANCIS PREPARATORY SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Senior High,6100 FRANCIS LEWIS BLVD,FRESH MEADOWS,NY,11365,"6100 FRANCIS LEWIS BLVD, FRESH MEADOWS, NY 11365",-73.776577,40.742388
3030,7/1/1985,QUEENS,NEW HIGHLAND ELEMENTARY SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,193-10 PECK AVE,FRESH MEADOWS,NY,11365,"193-10 PECK AVE, FRESH MEADOWS, NY 11365",-73.7829089,40.7425256
3031,7/1/2003,QUEENS,PS 255,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,158-40 76TH RD,FLUSHING,NY,11366,"158-40 76TH RD, FLUSHING, NY 11366",-73.80937,40.724191
3032,7/1/2003,QUEENS,PS 154,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,75-02 162ND ST,FLUSHING,NY,11366,"75-02 162ND ST, FLUSHING, NY 11366",-73.8075916,40.7264369
3033,7/1/1992,QUEENS,IS 250 ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,158-40 76TH RD,FLUSHING,NY,11366,"158-40 76TH RD, FLUSHING, NY 11366",-73.80937,40.724191
3034,7/1/2005,QUEENS,QUEENS SCHOOL OF INQUIRY (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,158-40 76TH RD,FLUSHING,NY,11366,"158-40 76TH RD, FLUSHING, NY 11366",-73.80937,40.724191
3035,7/1/2003,QUEENS,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,75-40 PARSONS BLVD,FLUSHING,NY,11366,"75-40 PARSONS BLVD, FLUSHING, NY 11366",-73.8113254,40.7253501
3036,7/1/1980,QUEENS,SOLOMON SCHECHTER SCHOOL OF QUEENS,NON-PUBLIC SCHOOLS,JEWISH,Elementary,76-16 PARSONS BLVD,FLUSHING,NY,11366,"76-16 PARSONS BLVD, FLUSHING, NY 11366",-73.811094,40.724579
3037,7/1/1998,QUEENS,YESHIVA KETANA OF QUEENS,NON-PUBLIC SCHOOLS,JEWISH,Elementary,78-15 PARSONS BLVD,FLUSHING,NY,11366,"78-15 PARSONS BLVD, FLUSHING, NY 11366",-73.8093488,40.7218845
3038,7/1/2005,QUEENS,AL-MAMOOR SCHOOL,NON-PUBLIC SCHOOLS,ISLAMIC,Junior Senior School,78-31 PARSONS BLVD,FRESH MEADOWS,NY,11366,"78-31 PARSONS BLVD, FRESH MEADOWS, NY 11366",-73.8092024,40.7214523
3039,7/1/1980,QUEENS,HOLY FAMILY CATHOLIC ACADEMY OF BROOKLYN,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,74-15 175TH ST,FLUSHING,NY,11366,"74-15 175TH ST, FLUSHING, NY 11366",-73.7945265,40.7285254
3040,7/1/1980,QUEENS,PS 164 QUEENS VALLEY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,138-01 77TH AVE,FLUSHING,NY,11367,"138-01 77TH AVE, FLUSHING, NY 11367",-73.8231641,40.7211586
3041,7/1/1980,QUEENS,PS 165 EDITH K BERGTRAUM,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,70-35 150TH ST,FLUSHING,NY,11367,"70-35 150TH ST, FLUSHING, NY 11367",-73.8177163,40.7295972
3042,7/1/1980,QUEENS,PS 201 DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,65-11 155TH ST,FLUSHING,NY,11367,"65-11 155TH ST, FLUSHING, NY 11367",-73.813001,40.736521
3043,7/1/1980,QUEENS,PS 219 PAUL KLAPPER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,144-39 GRAVETT RD,FLUSHING,NY,11367,"144-39 GRAVETT RD, FLUSHING, NY 11367",-73.8235834,40.7358552
3044,7/1/2008,QUEENS,ACTIVE LEARNING ELEMENTARY SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,137-20 FRANKLIN AVE,FLUSHING,NY,11367,"137-20 FRANKLIN AVE, FLUSHING, NY 11367",-73.826204,40.754465
3045,7/1/2003,QUEENS,JOHN BOWNE HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,63-25 MAIN ST,FLUSHING,NY,11367,"63-25 MAIN ST, FLUSHING, NY 11367",-73.8239238,40.7386635
3046,7/1/2003,QUEENS,"QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY (THE)",PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,148-20 REEVES AVE,FLUSHING,NY,11367,"148-20 REEVES AVE, FLUSHING, NY 11367",-73.8202796,40.7383323
3047,7/1/2003,QUEENS,TOWNSEND HARRIS HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,149-11 MELBOURNE AVE,FLUSHING,NY,11367,"149-11 MELBOURNE AVE, FLUSHING, NY 11367",-73.821365,40.7349867
3048,7/1/2007,QUEENS,NORTH QUEENS COMMUNITY HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,141-25 77TH RD,FLUSHING,NY,11367,"141-25 77TH RD, FLUSHING, NY 11367",-73.8205746,40.7215191
3049,7/1/1980,QUEENS,SHEVACH HIGH SCHOOL,NON-PUBLIC SCHOOLS,JEWISH,Senior High,75-09 MAIN ST,FLUSHING,NY,11367,"75-09 MAIN ST, FLUSHING, NY 11367",-73.8199751,40.7238121
3050,7/1/1980,QUEENS,RABBINICAL SEMINARY OF AMERICA,NON-PUBLIC SCHOOLS,JEWISH,Senior High,76-01 147TH ST,FLUSHING,NY,11367,"76-01 147TH ST, FLUSHING, NY 11367",-73.8171164,40.7229907
3051,7/1/1980,QUEENS,YESHIVA OF CENTRAL QUEENS,NON-PUBLIC SCHOOLS,JEWISH,Elementary,147-37 70TH RD,FLUSHING,NY,11367,"147-37 70TH RD, FLUSHING, NY 11367",-73.8193095,40.7299345
3052,7/1/1993,QUEENS,YESHIVA EDUCATION FOR SPECIAL STUDENTS,NON-PUBLIC SCHOOLS,JEWISH,Special School,147-37 70TH RD,FLUSHING,NY,11367,"147-37 70TH RD, FLUSHING, NY 11367",-73.8193095,40.7299345
3053,7/1/1995,QUEENS,MESIVTA YESODEI YESHURUN,NON-PUBLIC SCHOOLS,JEWISH,Senior High,141-51 71ST AVE,FLUSHING,NY,11367,"141-51 71ST AVE, FLUSHING, NY 11367",-73.8231925,40.7279839
3054,7/1/1980,QUEENS,NEW YORK CITY GEOGRAPHIC DISTRICT #24,SCHOOL DISTRICTS,CITY,NA,98-50 50TH AVE-RM 102,CORONA,NY,11368,"98-50 50TH AVE-RM 102, CORONA, NY 11368",-73.8628075,40.7420865
3055,7/1/1980,QUEENS,PS 14 FAIRVIEW,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,107-01 OTIS AVE,CORONA,NY,11368,"107-01 OTIS AVE, CORONA, NY 11368",-73.8543016,40.7409175
3056,7/1/1999,QUEENS,PS 16 NANCY DEBENEDITTIS SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,41-15 104TH ST,CORONA,NY,11368,"41-15 104TH ST, CORONA, NY 11368",-73.8606463,40.7490139
3057,7/1/1980,QUEENS,PS 19 MARINO JEANTET,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,98-02 ROOSEVELT AVE,CORONA,NY,11368,"98-02 ROOSEVELT AVE, CORONA, NY 11368",-73.8674075,40.7491588
3058,7/1/2002,QUEENS,PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,109-10 47TH AVE,CORONA,NY,11368,"109-10 47TH AVE, CORONA, NY 11368",-73.8545206,40.7469882
3059,7/1/1980,QUEENS,IS 61 LEONARDO DA VINCI,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,98-50 50TH AVE,CORONA,NY,11368,"98-50 50TH AVE, CORONA, NY 11368",-73.8628075,40.7420865
3060,7/1/2012,QUEENS,PS 110,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,96-18 43RD AVE,CORONA,NY,11368,"96-18 43RD AVE, CORONA, NY 11368",-73.86677,40.745554
3061,7/1/2003,QUEENS,PS 143 LOUIS ARMSTRONG,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,34-74 113TH ST,CORONA,NY,11368,"34-74 113TH ST, CORONA, NY 11368",-73.8554755,40.7551817
3062,7/1/2008,QUEENS,PIONEER ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,40-20 100TH ST,CORONA,NY,11368,"40-20 100TH ST, CORONA, NY 11368",-73.8656571,40.7493233
3063,7/1/2013,QUEENS,CORONA ARTS AND SCIENCES ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior High School,98-11 44TH AVE,CORONA,NY,11368,"98-11 44TH AVE, CORONA, NY 11368",-73.859915,40.747496
3064,7/1/2010,QUEENS,PS 330,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,110-08 NORTHERN BLVD,CORONA,NY,11368,"110-08 NORTHERN BLVD, CORONA, NY 11368",-73.859124,40.7578351
3065,7/1/2003,QUEENS,HIGH SCHOOL FOR ARTS AND BUSINESS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,105-25 HORACE HARDING EXPW,CORONA,NY,11368,"105-25 HORACE HARDING EXPW, CORONA, NY 11368",-73.8530016,40.7375492
3066,7/1/1980,QUEENS,SAINT LEO CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,104-19 49TH AVE,CORONA,NY,11368,"104-19 49TH AVE, CORONA, NY 11368",-73.8582203,40.7447977
3067,7/1/1980,QUEENS,OUR LADY OF SORROWS CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,35-34 105TH ST,CORONA,NY,11368,"35-34 105TH ST, CORONA, NY 11368",-73.8632921,40.7541215
3068,2/25/2003,QUEENS,A CHILDS PLACE TOO,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,107-17 NORTHERN BLVD,CORONA,NY,11368,"107-17 NORTHERN BLVD, CORONA, NY 11368",-73.861233,40.7581149
3069,7/1/1980,QUEENS,PS 92 HARRY T STEWART SR,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,99-01 34TH AVE,CORONA,NY,11368,"99-01 34TH AVE, CORONA, NY 11368",-73.8686048,40.755917
3070,7/1/1980,QUEENS,SISTER CLARA MUHAMMED SCHOOL,NON-PUBLIC SCHOOLS,ISLAMIC,Junior Senior School,103-02 NORTHERN BLVD,CORONA,NY,11368,"103-02 NORTHERN BLVD, CORONA, NY 11368",-73.865412,40.7573339
3071,7/1/1996,QUEENS,LEARNING TREE MULTI-CULTURAL SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,103-02 NORTHERN BLVD,CORONA,NY,11368,"103-02 NORTHERN BLVD, CORONA, NY 11368",-73.865412,40.7573339
3072,7/1/2003,QUEENS,PS 127 AEROSPACE SCIENCE MAGNET SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,98-01 25TH AVE,EAST ELMHURST,NY,11369,"98-01 25TH AVE, EAST ELMHURST, NY 11369",-73.8711964,40.7649787
3073,7/1/1980,QUEENS,PS 148,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,89-02 32ND AVE,EAST ELMHURST,NY,11369,"89-02 32ND AVE, EAST ELMHURST, NY 11369",-73.878729,40.7578604
3074,7/1/2001,QUEENS,PS 228 EARLY CHILDHOOD MAGNET SCHOOL FOR THE ARTS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,32-63 93RD ST,EAST ELMHURST,NY,11369,"32-63 93RD ST, EAST ELMHURST, NY 11369",-73.8748822,40.756945
3075,7/1/2013,QUEENS,EAST ELMHURST COMMUNITY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,26-25 97TH ST,EAST ELMHURST,NY,11369,"26-25 97TH ST, EAST ELMHURST, NY 11369",-73.8719438,40.7615377
3076,7/1/2003,QUEENS,IS 227 LOUIS ARMSTRONG,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,32-02 JUNCTION BLVD,EAST ELMHURST,NY,11369,"32-02 JUNCTION BLVD, EAST ELMHURST, NY 11369",-73.874457,40.7576024
3077,7/1/1980,QUEENS,MONSIGNOR MCCLANCY MEMORIAL HIGH SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Senior High,71-06 31ST AVE,EAST ELMHURST,NY,11370,"71-06 31ST AVE, EAST ELMHURST, NY 11370",-73.8950213,40.757942
3078,7/1/1980,QUEENS,LEXINGTON SCHOOL FOR THE DEAF,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,26-26 75TH ST,EAST ELMHURST,NY,11370,"26-26 75TH ST, EAST ELMHURST, NY 11370",-73.8938266,40.7613755
3079,7/1/1980,QUEENS,PS 2 ALFRED ZIMBERG,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,75-10 21ST AVE,JACKSON HEIGHTS,NY,11372,"75-10 21ST AVE, JACKSON HEIGHTS, NY 11372",-73.8941404,40.7697001
3080,7/1/1980,QUEENS,PS 69 JACKSON HEIGHTS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,77-02 37TH AVE,JACKSON HEIGHTS,NY,11372,"77-02 37TH AVE, JACKSON HEIGHTS, NY 11372",-73.8884638,40.7487993
3081,7/1/1980,QUEENS,IS 145 JOSEPH PULITZER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,33-34 80TH ST,JACKSON HEIGHTS,NY,11372,"33-34 80TH ST, JACKSON HEIGHTS, NY 11372",-73.8875943,40.7543262
3082,7/1/1980,QUEENS,PS 149 CHRISTA MCAULIFFE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,93-11 34TH AVE,JACKSON HEIGHTS,NY,11372,"93-11 34TH AVE, JACKSON HEIGHTS, NY 11372",-73.8744262,40.7552967
3083,7/1/2000,QUEENS,PS 212,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,34-25 82ND ST,JACKSON HEIGHTS,NY,11372,"34-25 82ND ST, JACKSON HEIGHTS, NY 11372",-73.8846539,40.7530599
3084,7/1/2002,QUEENS,PS 222-FIRE FIGHTER CHRISTOPHER A SANTORA SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,86-15 37TH AVE,JACKSON HEIGHTS,NY,11372,"86-15 37TH AVE, JACKSON HEIGHTS, NY 11372",-73.879973,40.750434
3085,7/1/2003,QUEENS,IS 230,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,73-10 34TH AVE,JACKSON HEIGHTS,NY,11372,"73-10 34TH AVE, JACKSON HEIGHTS, NY 11372",-73.8928407,40.7526398
3086,7/1/2010,QUEENS,PS 280,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,34-20 94TH ST,JACKSON HEIGHTS,NY,11372,"34-20 94TH ST, JACKSON HEIGHTS, NY 11372",-73.8739373,40.7538212
3087,7/1/1980,QUEENS,SAINT JOAN OF ARC SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,35-27 82ND ST,JACKSON HEIGHTS,NY,11372,"35-27 82ND ST, JACKSON HEIGHTS, NY 11372",-73.8839807,40.7495928
3088,7/1/1980,QUEENS,OUR LADY OF FATIMA SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,25-38 80TH ST,JACKSON HEIGHTS,NY,11372,"25-38 80TH ST, JACKSON HEIGHTS, NY 11372",-73.8886838,40.7616326
3089,7/1/2000,QUEENS,RENAISSANCE CHARTER SCHOOL,PUBLIC SCHOOLS,CHARTER SCHOOL,K-12 School,35-59 81ST ST,JACKSON HEIGHTS,NY,11372,"35-59 81ST ST, JACKSON HEIGHTS, NY 11372",-73.8851641,40.7499511
3090,7/1/1980,QUEENS,GARDEN SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,33-16 79TH ST,JACKSON HEIGHTS,NY,11372,"33-16 79TH ST, JACKSON HEIGHTS, NY 11372",-73.8885343,40.7543703
3091,7/1/1980,QUEENS,JOHN F KENNEDY JR SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,57-12 94TH ST,ELMHURST,NY,11373,"57-12 94TH ST, ELMHURST, NY 11373",-73.8675318,40.7358729
3092,7/1/1997,QUEENS,IS 5 WALTER CROWLEY INTERMEDIATE SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior High School,50-40 JACOBUS ST,ELMHURST,NY,11373,"50-40 JACOBUS ST, ELMHURST, NY 11373",-73.8878401,40.7374408
3093,7/1/1994,QUEENS,PS 7 LOUIS F SIMEONE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,80-55 CORNISH AVE,ELMHURST,NY,11373,"80-55 CORNISH AVE, ELMHURST, NY 11373",-73.8825748,40.7397494
3094,7/1/1980,QUEENS,PS 13 CLEMENT C MOORE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,55-01 94TH ST,ELMHURST,NY,11373,"55-01 94TH ST, ELMHURST, NY 11373",-73.8679645,40.7372798
3095,7/1/1980,QUEENS,PS 89 ELMHURST,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,85-28 BRITTON AVE,ELMHURST,NY,11373,"85-28 BRITTON AVE, ELMHURST, NY 11373",-73.8796233,40.7459421
3096,7/1/2003,QUEENS,PS 102 BAYVIEW,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,55-24 VAN HORN ST,ELMHURST,NY,11373,"55-24 VAN HORN ST, ELMHURST, NY 11373",-73.8777397,40.7334323
3097,7/1/2013,QUEENS,ELM TREE ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,86-37 53RD AVE,ELMHURST,NY,11373,"86-37 53RD AVE, ELMHURST, NY 11373",-73.8786339,40.7357886
3098,7/1/2004,QUEENS,51ST AVENUE ACADEMY (THE PATH TO ACADEMIC EXCELLENCE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,76-05 51ST AVE,ELMHURST,NY,11373,"76-05 51ST AVE, ELMHURST, NY 11373",-73.887005,40.737207
3099,7/1/2013,QUEENS,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,48-01 90TH ST,ELMHURST,NY,11373,"48-01 90TH ST, ELMHURST, NY 11373",-73.8739856,40.7408369
3100,7/1/2008,QUEENS,CIVIC LEADERSHIP ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,45-10 94TH ST,ELMHURST,NY,11373,"45-10 94TH ST, ELMHURST, NY 11373",-73.871482,40.743204
3101,7/1/2008,QUEENS,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,45-10 94TH ST,ELMHURST,NY,11373,"45-10 94TH ST, ELMHURST, NY 11373",-73.871482,40.743204
3102,7/1/2003,QUEENS,NEWTOWN HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,48-01 90TH ST,ELMHURST,NY,11373,"48-01 90TH ST, ELMHURST, NY 11373",-73.8739856,40.7408369
3103,7/1/2011,QUEENS,MASPETH HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,54-40 74TH ST,ELMHURST,NY,11373,"54-40 74TH ST, ELMHURST, NY 11373",-73.8876038,40.7292069
3104,7/1/2008,QUEENS,VOYAGES PREPARATORY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,45-10 94TH ST,ELMHURST,NY,11373,"45-10 94TH ST, ELMHURST, NY 11373",-73.871482,40.743204
3105,7/1/1980,QUEENS,CATHEDRAL PREPARATORY SCHOOL AND SEMINARY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Senior High,56-25 92ND ST,ELMHURST,NY,11373,"56-25 92ND ST, ELMHURST, NY 11373",-73.869396,40.7358403
3106,7/1/1980,QUEENS,SAINT ADALBERT CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,52-17 83RD ST,ELMHURST,NY,11373,"52-17 83RD ST, ELMHURST, NY 11373",-73.8832432,40.7327196
3107,7/1/1980,QUEENS,SAINT BARTHOLOMEW CATHOLI ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,44-15 JUDGE ST,ELMHURST,NY,11373,"44-15 JUDGE ST, ELMHURST, NY 11373",-73.8770148,40.7429485
3108,7/1/2012,QUEENS,CENTRAL QUEENS ACADEMY CHARTER SCHOOL,PUBLIC SCHOOLS,CHARTER SCHOOL,Middle School,55-30 JUNCTION BLVD,ELMHURST,NY,11373,"55-30 JUNCTION BLVD, ELMHURST, NY 11373",-73.8664037,40.7373326
3109,7/1/2002,QUEENS,JEWISH INSTITUTE OF QUEENS,NON-PUBLIC SCHOOLS,JEWISH,K-12 School,60-05 WOODHAVEN BLVD,ELMHURST,NY,11373,"60-05 WOODHAVEN BLVD, ELMHURST, NY 11373",-73.8708995,40.7311464
3110,7/1/1980,QUEENS,RESURRECTION ASCENSION CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,85-25 61ST RD,REGO PARK,NY,11374,"85-25 61ST RD, REGO PARK, NY 11374",-73.8721698,40.7280011
3111,7/1/2003,QUEENS,PS 139 REGO PARK,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,93-06 63RD DR,REGO PARK,NY,11374,"93-06 63RD DR, REGO PARK, NY 11374",-73.862551,40.727995
3112,7/1/1980,QUEENS,JHS 157 STEPHEN A HALSEY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior High School,63-55 102ND ST,REGO PARK,NY,11374,"63-55 102ND ST, REGO PARK, NY 11374",-73.8530536,40.7322865
3113,7/1/1980,QUEENS,PS 174 WILLIAM SIDNEY MOUNT,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,65-10 DIETERLE CRES,REGO PARK,NY,11374,"65-10 DIETERLE CRES, REGO PARK, NY 11374",-73.861471,40.720572
3114,7/1/2003,QUEENS,PS 175 LYNN GROSS DISCOVERY SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,64-35 102ND ST,REGO PARK,NY,11374,"64-35 102ND ST, REGO PARK, NY 11374",-73.8525626,40.7308516
3115,7/1/1980,QUEENS,PS 206 HORACE HARDING SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,61-02 98TH ST,REGO PARK,NY,11374,"61-02 98TH ST, REGO PARK, NY 11374",-73.8609522,40.7346946
3116,7/1/2010,QUEENS,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,91-30 METROPOLITAN AVE,REGO PARK,NY,11374,"91-30 METROPOLITAN AVE, REGO PARK, NY 11374",-73.8582039,40.7109269
3117,7/1/2010,QUEENS,QUEENS METROPOLITAN HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,91-30 METROPOLITAN AVE,REGO PARK,NY,11374,"91-30 METROPOLITAN AVE, REGO PARK, NY 11374",-73.8582039,40.7109269
3118,7/1/1980,QUEENS,OUR LADY OF THE ANGELUS CATHOLIC ACADEMY,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - BROOKLYN DIOCESE,Elementary,98-05 63RD DR,REGO PARK,NY,11374,"98-05 63RD DR, REGO PARK, NY 11374",-73.8584257,40.7308823
3119,7/1/2001,QUEENS,MIDRASH L'MAN ACHAI,NON-PUBLIC SCHOOLS,JEWISH,Junior Senior School,9730 QUEENS BLVD,REGO PARK,NY,11374,"9730 QUEENS BLVD, REGO PARK, NY 11374",-73.8592766,40.7283679
3120,7/1/1980,QUEENS,OUR SAVIOUR LUTHERAN SCHOOL,NON-PUBLIC SCHOOLS,LUTHERAN,Pre-K Only,64-33 WOODHAVEN BLVD,REGO PARK,NY,11374,"64-33 WOODHAVEN BLVD, REGO PARK, NY 11374",-73.8653549,40.7207269
3121,7/1/1980,QUEENS,LIFE-SKILLS SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Pre-K Only,97-30 QUEENS BLVD,REGO PARK,NY,11374,"97-30 QUEENS BLVD, REGO PARK, NY 11374",-73.8592766,40.7283679
3122,7/1/2003,QUEENS,PS 233,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,91-30 METROPOLITAN AVE,FOREST HILLS,NY,11375,"91-30 METROPOLITAN AVE, FOREST HILLS, NY 11375",-73.8557889,40.7088459
3123,7/1/1980,QUEENS,PS 101 SCHOOL IN THE GARDENS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,2 RUSSELL PL,FOREST HILLS,NY,11375,"2 RUSSELL PL, FOREST HILLS, NY 11375",-73.843379,40.715537
3124,7/1/2003,QUEENS,PS 144 COL JEROMUS REMSEN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,93-02 69TH AVE,FOREST HILLS,NY,11375,"93-02 69TH AVE, FOREST HILLS, NY 11375",-73.8529435,40.7150517
